state,district,slots,today,Total doses til date,avgdaily,slots 18-44,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses
Uttar Pradesh,Muzaffarnagar,983,0,171963,3091,0,0,36,14430,0.0,0,0
Uttar Pradesh,Pilibhit,98,0,157974,995,0,0,5,11532,0.0,0,0
Uttar Pradesh,Raebareli,0,40,116099,410,0,0,40,15407,0.0,0,40
Uttar Pradesh,Pratapgarh,1042,0,143359,1511,0,0,18,12655,0.0,0,0
Uttar Pradesh,Rampur,0,0,98947,449,0,0,5,10811,0.0,0,0
Uttar Pradesh,Saharanpur,0,0,219584,2153,0,0,5647,103702,0.0,0,0
Uttar Pradesh,Sambhal,0,70,86391,366,0,0,29,8058,14.29,10,70
Uttar Pradesh,Sant Kabir Nagar,0,0,78889,670,0,0,3,8952,0.0,0,0
Uttar Pradesh,Bhadohi,0,0,102122,1012,0,0,8,7421,0.0,0,0
Uttar Pradesh,Shahjahanpur,1,0,159308,1532,0,0,2666,66785,0.0,0,0
Uttar Pradesh,Shamli,37,0,85738,976,0,0,5,7723,0.0,0,0
Uttar Pradesh,Shravasti,2170,760,58749,1108,0,11,9,6295,12.84,99,771
Uttar Pradesh,Siddharthnagar,2975,0,171582,1370,0,0,5,14597,0.0,0,0
Uttar Pradesh,Sitapur,40,0,198314,1185,0,0,38,22205,0.0,0,0
Uttar Pradesh,Sonbhadra,0,0,78274,308,0,0,31,12289,0.0,0,0
Uttar Pradesh,Sultanpur,43,2294,141260,1508,0,2,15,14441,3.66,84,2296
Uttar Pradesh,Unnao,0,0,171626,826,0,0,5,14254,0.0,0,0
Uttar Pradesh,Varanasi,0,20,264800,2162,0,0,6568,149225,0.0,0,20
Uttarakhand,Dehradun,307,1268,363490,1544,0,2125,1743,90446,2.86,97,3393
Uttarakhand,Pauri Garhwal,0,23,140603,262,0,17,589,26342,0.0,0,40
Uttarakhand,Chamoli,0,48,91741,388,0,29,634,23251,16.88,13,77
Uttarakhand,Rudraprayag,0,175,53470,142,0,5,357,19783,16.67,30,180
Uttarakhand,Tehri Garhwal,0,0,109446,427,0,0,519,23257,0.0,0,0
Uttarakhand,Haridwar,337,1550,236304,1763,0,113,711,77658,16.06,267,1663
Uttarakhand,Uttarkashi,0,0,74623,80,0,0,408,21605,0.0,0,0
Uttarakhand,Almora,0,1123,126651,698,0,11,550,26140,7.58,86,1134
Uttarakhand,Udham Singh Nagar,5929,975,176827,789,0,550,1373,57933,7.54,115,1525
Uttarakhand,Pithoragarh,796,314,74556,493,0,124,106,24475,5.02,22,438
Uttarakhand,Bageshwar,20,206,60190,171,0,1,36,18487,6.28,13,207
Uttarakhand,Champawat,273,71,56506,115,0,27,545,20880,2.04,2,98
Uttarakhand,Nainital,446,519,171051,802,0,206,1224,51738,4.83,35,725
West Bengal,Alipurduar District,0,2008,142465,1149,0,1944,3044,49439,1.79,69,3861
West Bengal,Bankura,0,486,190293,342,0,3845,3631,69862,2.98,129,4331
West Bengal,Basirhat HD (North 24 Parganas),0,944,222395,741,0,2058,1794,34814,3.26,98,3002
West Bengal,Birbhum,0,222,207293,1263,0,659,3130,46492,10.1,89,881
West Bengal,Bishnupur HD (Bankura),400,413,70787,437,0,1081,1446,25416,3.75,56,1494
West Bengal,Dakshin Dinajpur,0,941,162612,1331,0,2914,4112,53631,1.17,45,3855
West Bengal,Darjeeling,0,494,224514,738,0,1862,3879,68721,3.99,94,2356
West Bengal,Diamond Harbor HD (S 24 Parganas),63,2232,279264,2017,0,3899,4694,68722,4.06,249,6131
West Bengal,East Bardhaman,0,1329,438750,3013,0,13435,7942,110201,1.46,216,14764
West Bengal,Hoogly,0,1720,592919,3021,0,2243,6115,114463,1.44,57,3963
West Bengal,Howrah,0,1742,424180,1731,0,2117,5683,100158,2.36,91,3859
West Bengal,Jalpaiguri,0,1153,132706,1059,0,2425,3761,64017,2.57,92,3578
West Bengal,Jhargram,0,841,49137,504,0,1799,1015,30566,4.92,130,2640
West Bengal,Kalimpong,0,0,52986,672,0,11,922,12594,81.82,9,11
West Bengal,Kolkata,0,917,1059067,3534,0,4139,10074,260271,1.66,84,5056
West Bengal,Malda,0,456,258245,747,0,1579,2803,81344,5.65,115,2035
West Bengal,Murshidabad,0,1092,448876,2224,0,2557,6526,111863,1.4,51,3649
West Bengal,Nadia,0,3166,367288,2004,0,2960,6854,109396,1.53,94,6126
West Bengal,Nandigram HD (East Medinipore),0,0,255612,2489,0,0,1374,32351,0.0,0,0
West Bengal,North 24 Parganas,0,3423,722832,3948,0,8482,10046,184576,1.81,215,11905
West Bengal,Paschim Medinipore,0,2964,360023,2672,0,5869,5098,91638,3.82,337,8833
West Bengal,Purba Medinipore,0,4499,329872,2733,0,17079,3741,64853,0.84,182,21578
West Bengal,Purulia,0,1391,188545,1432,0,4668,3310,66352,3.15,191,6059
West Bengal,Rampurhat HD (Birbhum),0,535,138808,896,0,1050,2887,35735,0.95,15,1585
West Bengal,South 24 Parganas,0,3121,453506,3850,0,6749,9051,117238,3.04,300,9870
West Bengal,Uttar Dinajpur,0,0,157183,780,0,0,3582,57736,0.0,0,0
West Bengal,West Bardhaman,0,0,205923,1338,0,17,4790,73182,17.65,3,17
Assam,Hojai,0,135,69655,876,0,1164,578,20533,7.01,91,1299
Assam,Biswanath,0,245,52834,1198,0,47,269,19001,2.74,8,292
Assam,Charaideo,0,392,34288,670,0,64,217,11446,3.07,14,456
Assam,Majuli,0,406,27866,286,0,6,134,6820,1.94,8,412
Assam,South Salmara Mankachar,309,21,7055,91,130,162,180,5786,25.68,47,183
Assam,West Karbi Anglong,0,15,13881,113,0,7,257,8085,36.36,8,22
Gujarat,Ahmedabad Corporation,0,4286,835731,4694,2,31999,32486,623045,2.71,985,36285
Gujarat,Bhavnagar Corporation,0,371,96395,297,158,2881,3496,79929,3.63,118,3252
Gujarat,Gandhinagar Corporation,76,247,57201,566,0,3742,4250,69240,3.28,131,3989
Gujarat,Jamnagar Corporation,66,404,94164,593,0,5402,5504,86936,2.82,164,5806
Gujarat,Junagadh Corporation,0,58,54331,123,0,36,124,11784,38.3,36,94
Gujarat,Rajkot Corporation,0,822,245171,1096,0,16992,17470,273075,3.51,626,17814
Gujarat,Surat Corporation,0,2394,624046,1585,0,18334,18696,422807,2.86,592,20728
Gujarat,Vadodara Corporation,139,2273,353803,2103,1,18945,18746,315960,2.41,512,21218
Tamil Nadu,Cheyyar,0,151,26249,388,0,790,1406,14954,5.21,49,941
Tamil Nadu,Aranthangi,18,104,33446,379,0,132,1518,14280,18.64,44,236
Tamil Nadu,Kovilpatti,100,455,35534,665,0,973,1791,17010,6.44,92,1428
Tamil Nadu,Ranipet,889,492,41645,420,0,915,2095,25964,5.9,83,1407
West Bengal,COOCHBEHAR,0,404,204542,1060,0,2662,3987,61943,3.07,94,3066
